,train_loss,test_loss,train_accuracy,test_accuracy,density,epoch
0,1.85176982441727,1.8549004763364791,0.2941366390002017,0.34208984375,0.7617008849224044,1
1,1.4917987396522445,1.5474572479724884,0.4441645409987897,0.44453125,0.7509712792749791,2
2,1.313928750704746,1.3382196962833404,0.5211495535106075,0.5224609375,0.745875281837423,3
3,1.2378252534842005,1.0817028433084488,0.5517976721938775,0.60927734375,0.7424624583131834,4
4,1.1780652397749376,1.1413891017436981,0.5752830040089938,0.5765625,0.7403440457722816,5
5,1.1568112844715313,1.0153045058250427,0.5837093430514239,0.6296875,0.7386005790620702,6
6,1.1322718283959798,1.0202257081866264,0.594794324162055,0.63154296875,0.7377414067063176,7
7,1.1292775583510497,0.9739070296287536,0.5974968112244898,0.6404296875,0.7373564120761448,8
8,1.1226014683441239,0.979770402610302,0.6004623725098006,0.64609375,0.7371962593343926,9
9,1.1195654561933206,0.9936319217085838,0.6007852359693877,0.64638671875,0.737029826092964,10
10,1.1208296874347998,0.9865425959229469,0.5985212055396061,0.63349609375,0.7368916551000798,11
11,1.120655040351712,0.9878001168370247,0.599250637755102,0.6375,0.7368150330040258,12
12,1.1177373227416252,0.9528076782822609,0.5998844069485761,0.650390625,0.7367622768067428,13
13,1.111781331045287,0.9543136641383171,0.6036710778669435,0.651953125,0.7367396670079072,14
14,1.1175983171073758,0.973194134235382,0.601008450194281,0.63486328125,0.7367026120598155,15
15,1.1277202601943697,0.9595836728811264,0.5952088647350973,0.6513671875,0.7366699534614974,16
16,1.1285689269401589,0.9573849394917489,0.5964205994897959,0.65498046875,0.7366171972642144,17
17,1.1236404892133207,0.9545109570026398,0.5980747767857143,0.6482421875,0.7365801423161227,18
18,1.1388690374335464,1.0382797598838807,0.5936503507653061,0.630078125,0.736561300817093,19
19,1.1401221949835212,0.9507552444934845,0.5946986608359278,0.65673828125,0.7365292702687426,20
20,1.1421684066251832,1.1670881912112236,0.5930524553571429,0.5728515625,0.7365135690195512,21
21,1.1460510957605985,1.363329792022705,0.5885522958575463,0.5599609375,0.7364984958203274,22
22,1.1541040266046718,0.99293911755085,0.5853077170191979,0.6423828125,0.7364809104212331,23
23,1.151302849759861,1.1397464081645012,0.5892498405004034,0.6009765625,0.7364639530721064,24
24,1.1680561833235683,1.015418492257595,0.5784797513363312,0.63681640625,0.7364256420240795,25
25,1.162051720582709,1.0984182983636857,0.5848054846330565,0.57548828125,0.7364036602752115,26
26,1.1756733041636798,1.1153452575206757,0.5812699299077598,0.60263671875,0.7363596967774756,27
27,1.1790732108816808,1.0122829288244248,0.5763273278669435,0.62666015625,0.7363270381791576,28
28,1.165316841127921,1.0796617701649667,0.5823301977040817,0.612109375,0.7363019161804513,29
29,1.1864116286136666,1.2332201719284057,0.5726841517857143,0.5548828125,0.7362736539319068,30
30,1.2161647160442508,1.0473622918128966,0.5669284119289748,0.60166015625,0.736153068338117,31
31,1.2001475299499473,1.1279394343495368,0.5710897640306123,0.59052734375,0.736112873140187,32
32,1.2231701104616632,1.168820348381996,0.566649394071832,0.58857421875,0.7360293424944888,33
33,1.2345070486166039,1.0430972889065742,0.5601363203355244,0.62705078125,0.7359772143471734,34
34,1.2402585367767178,1.0898391008377075,0.558091517917964,0.6052734375,0.7359288544996639,35
35,1.2427713603389507,1.0680910810828208,0.5550382654277646,0.60498046875,0.7358597690032219,36
36,1.2612982732909066,1.1815130442380906,0.5530771683065259,0.546484375,0.7357938237566181,37
37,1.2952983342871374,1.1117555171251297,0.5410634566630635,0.6044921875,0.7356569088636692,38
38,1.3051060997709936,1.1492018550634384,0.5410315689383721,0.6056640625,0.7355928477669683,39
39,1.3487993101684415,1.1840659022331237,0.5314134248361295,0.578515625,0.735422018175766,40
40,1.3446746991605174,1.1150470465421676,0.5266063456632653,0.606640625,0.7353535607292916,41
41,1.3348145576155916,1.1036389097571373,0.5326690050412197,0.60810546875,0.7352894996325907,42
42,1.3546606569874042,1.2097613632678985,0.5245097258261272,0.5974609375,0.7352405117351136,43
43,1.355036155909908,1.0646142169833184,0.5281728317542952,0.62783203125,0.7351839872380247,44
44,1.3717747233351882,1.1022218689322472,0.5197943240708235,0.59912109375,0.7351149017415826,45
45,1.369435837074202,1.095077945291996,0.5256417411930707,0.61826171875,0.7350571211445582,46
46,1.4025613489199658,1.1068744391202927,0.5151666135204082,0.61064453125,0.7349597733995716,47
47,1.4168568715757253,1.118526740372181,0.5146962693151163,0.60947265625,0.734864309804488,48
48,1.4189437451411266,1.1717361047863961,0.5114237882044851,0.5951171875,0.7348190902068169,49
49,1.419298540572731,1.16482013463974,0.5121372767857143,0.57158203125,0.734775126709081,50
50,1.4559348322907273,1.305732887983322,0.5052016900510204,0.5732421875,0.7346777789640944,51
51,1.5171484217351796,1.259460413455963,0.4922353316630636,0.5853515625,0.7345666141198194,52
52,1.5373223387465185,1.3714267134666442,0.4878069195820361,0.49970703125,0.7344322114267411,53
53,1.5489422216707347,1.2810795575380325,0.48065210453101564,0.54951171875,0.7343197904825308,54
54,1.5758175448495515,1.456965798139572,0.4773955676628619,0.487890625,0.7342494488861534,55
55,1.6545767905760784,1.410441780090332,0.4602957589893925,0.5052734375,0.7340861558945629,56
56,1.6716247736191263,1.4101007789373399,0.4530054209183674,0.53427734375,0.7340208386979268,57
