,train_loss,test_loss,train_accuracy,test_accuracy,density,epoch
0,2.2543073406024856,2.1121303021907805,0.16393893493377432,0.2392578125,0.8429875080861433,1
1,2.0983582029537278,1.95999419093132,0.21342873086734693,0.27333984375,0.8429140262399276,2
2,2.024449016366686,1.9110397219657898,0.2222496811680648,0.27060546875,0.8428556175929357,3
3,1.9940608843248717,1.892695152759552,0.22530293365826412,0.27353515625,0.8428317516941648,4
4,1.979525591645922,1.8867908626794816,0.2268734056578607,0.27265625,0.8428304955942295,5
5,1.9776661341287651,1.8828037351369857,0.2256576849945954,0.278125,0.8428273553443912,6
6,1.9721877678316466,1.8765147268772124,0.23083147330551732,0.2765625,0.8428160504449734,7
7,1.9708094079883731,1.87778237760067,0.22919323979591838,0.2736328125,0.8428160504449734,8
8,1.9656899632239828,1.8747908890247345,0.23088727678571427,0.27900390625,0.8428160504449734,9
9,1.9657071542983153,1.8721640706062317,0.2314134247753085,0.28115234375,0.8428160504449734,10
10,1.96622448977159,1.8705040514469147,0.23177614800479948,0.2830078125,0.8428160504449734,11
11,1.9679746329784393,1.8738625168800354,0.22805723852040816,0.28310546875,0.8428160504449734,12
12,1.9648879948927431,1.870695674419403,0.23245774870928454,0.28603515625,0.8428147943450381,13
13,1.962370715579208,1.8713280439376831,0.23227838008683555,0.2857421875,0.8428147943450381,14
14,1.9620509001673485,1.8734690368175506,0.2339205995050012,0.28486328125,0.8428147943450381,15
15,1.9647630629490833,1.8683594644069672,0.2320790816174478,0.28740234375,0.8428147943450381,16
16,1.9663078711957347,1.8730585753917695,0.2268455039177622,0.2861328125,0.8428147943450381,17
17,1.9590636893194548,1.8713260293006897,0.2330237563927563,0.28828125,0.8428147943450381,18
18,1.967261089962356,1.871931579709053,0.2262954400966362,0.28818359375,0.8428147943450381,19
19,1.9644312116564537,1.871267569065094,0.22867107786694352,0.2873046875,0.8428147943450381,20
20,1.964116448042344,1.8730949699878692,0.23013791457122687,0.2859375,0.8428147943450381,21
21,1.966391689923345,1.8672293454408646,0.23117426661204318,0.2892578125,0.8428147943450381,22
22,1.9614293830735343,1.8687193512916564,0.2331234057034765,0.2880859375,0.8428147943450381,23
23,1.9665648773008464,1.8713489055633545,0.23108657525510204,0.2865234375,0.8428147943450381,24
24,1.9631625334827267,1.8708780229091644,0.2311543367651044,0.285546875,0.8428135382451027,25
25,1.963934647185462,1.8673327386379241,0.23078762755102042,0.28759765625,0.8428129101951352,26
26,1.9650673732465627,1.8673000365495682,0.22784199618867465,0.28701171875,0.8428129101951352,27
27,1.9676332072335847,1.865328460931778,0.2271404655612245,0.28876953125,0.8428129101951352,28
28,1.9621034149004488,1.8651646077632904,0.23340242348459303,0.29091796875,0.8428122821451675,29
29,1.9653242960268138,1.8703453093767166,0.22847576530612246,0.28671875,0.8428122821451675,30
30,1.962291300904994,1.8642356425523758,0.22757095030071783,0.29140625,0.8428122821451675,31
31,1.9649490720155287,1.8669255942106247,0.22667809309703962,0.28896484375,0.8428122821451675,32
32,1.9616162308624812,1.8714929699897767,0.23026147963745253,0.28779296875,0.8428122821451675,33
33,1.9605268239974976,1.8683822244405746,0.23398038912184385,0.2890625,0.8428122821451675,34
34,1.966186132358045,1.8678253769874573,0.2269850127703073,0.28857421875,0.8428122821451675,35
35,1.9643490077281485,1.8660017669200897,0.2276068239719892,0.28935546875,0.8428122821451675,36
36,1.9619315473400816,1.867274448275566,0.22821269131132535,0.28994140625,0.8428116540951999,37
37,1.9623105519888353,1.8675111562013627,0.23197544647418722,0.29150390625,0.8428116540951999,38
38,1.9613893123305575,1.8665671229362488,0.2318439094387755,0.29326171875,0.8428116540951999,39
39,1.9659329561554655,1.8626164346933365,0.22728794645898195,0.291015625,0.8428078857953939,40
40,1.9607055308867474,1.8645530611276626,0.23098692602040816,0.29140625,0.8428078857953939,41
41,1.960947074452225,1.8611529797315598,0.23031329728510916,0.29326171875,0.8428078857953939,42
42,1.9617184570857458,1.8642784118652345,0.23044084825990152,0.29072265625,0.8428078857953939,43
43,1.9634825435219978,1.8649751007556916,0.22971938778551257,0.2921875,0.8428078857953939,44
44,1.9634551728258327,1.8641882181167602,0.22778619263245134,0.29287109375,0.8428078857953939,45
45,1.9594980003882427,1.8624909222126007,0.23118622448979592,0.29111328125,0.8428078857953939,46
46,1.9611765359129225,1.8634778559207916,0.2342115753159231,0.2935546875,0.8428078857953939,47
47,1.9612339449172118,1.8673292756080628,0.2306640625228079,0.2921875,0.8428078857953939,48
48,1.9626836673337587,1.8634425699710846,0.22919323979591838,0.2935546875,0.8428078857953939,49
49,1.9624902593846223,1.8610988557338715,0.23072385202561105,0.29306640625,0.8428078857953939,50
50,1.9573823760966866,1.8629272907972336,0.2318199936072437,0.29345703125,0.8428078857953939,51
51,1.9620259836012004,1.861547514796257,0.22704480238714997,0.29453125,0.8428078857953939,52
52,1.9631681503081808,1.8602637112140656,0.22919722578051138,0.29248046875,0.8428078857953939,53
53,1.9640604251501512,1.8628323286771775,0.22784199626470097,0.29326171875,0.8428078857953939,54
54,1.9564597381620992,1.8600772827863694,0.23219068880592073,0.29365234375,0.8428078857953939,55
55,1.9640301058487015,1.859058964252472,0.2294921875,0.29404296875,0.8428078857953939,56
56,1.9576265215873718,1.8608394265174866,0.232605229607042,0.29443359375,0.8428078857953939,57
57,1.9583163650668398,1.8600021123886108,0.23035714288755338,0.29375,0.8428078857953939,58
58,1.9623671855245317,1.8591567128896713,0.22925701539735405,0.2935546875,0.8428078857953939,59
59,1.9620383022999277,1.8587079048156738,0.22692123724489796,0.2935546875,0.8428078857953939,60
60,1.9582235539446071,1.8600604563951493,0.23061623089775748,0.29228515625,0.8428078857953939,61
61,1.9601941862884833,1.8575465649366378,0.231014827836533,0.29296875,0.8428072577454262,62
62,1.959896170971345,1.8605257153511048,0.22968749998479474,0.29287109375,0.8428066296954586,63
63,1.9625603684357233,1.8616378515958787,0.23113839290275864,0.29443359375,0.8428066296954586,64
64,1.9591723060121342,1.859690847992897,0.23114636479591838,0.29423828125,0.8428066296954586,65
65,1.9613486747352444,1.859704378247261,0.2276108099945954,0.29462890625,0.8428066296954586,66
66,1.9568718781276626,1.8593235820531846,0.23219467479051376,0.29267578125,0.8428066296954586,67
67,1.9647711308635012,1.8610542088747024,0.227905771714084,0.29267578125,0.8428066296954586,68
68,1.9611990506551704,1.8551175802946092,0.2283003826682665,0.29287109375,0.8428060016454909,69
69,1.9570966143997348,1.8566293954849242,0.23203922192357024,0.2927734375,0.8428060016454909,70
70,1.9558753821314598,1.8564718902111053,0.2324378189383721,0.293359375,0.8428060016454909,71
71,1.9569510197152897,1.8540985733270645,0.23079161361163977,0.29638671875,0.8428047455455556,72
72,1.9574260577863576,1.8549690455198289,0.2339205995050012,0.29931640625,0.8428047455455556,73
73,1.9632025725987492,1.857211035490036,0.22999840564265542,0.29970703125,0.8428047455455556,74
74,1.9601917765578445,1.859652391076088,0.23125000001520526,0.2984375,0.8428047455455556,75
75,1.9529574051195262,1.856018641591072,0.2328922194333709,0.30078125,0.8428034894456203,76
76,1.9591791696694432,1.8586891144514084,0.22974330361704437,0.29306640625,0.8428034894456203,77
77,1.9552461790795228,1.8548998951911926,0.2330835459335726,0.305859375,0.8428028613956526,78
78,1.9585653725935488,1.8570016115903853,0.23030532523989677,0.305078125,0.8428028613956526,79
79,1.9581306388183517,1.8583171010017394,0.2308434311072437,0.29560546875,0.8428028613956526,80
80,1.9575377775698293,1.8535350531339645,0.23066804846938777,0.29814453125,0.8428028613956526,81
81,1.9505446121400716,1.8566373080015182,0.23298788268347176,0.29853515625,0.8428028613956526,82
82,1.9584874577668248,1.8538052886724472,0.2307796556578607,0.29892578125,0.8428028613956526,83
83,1.9556884668311294,1.8554972261190414,0.23326291463204793,0.29970703125,0.8428028613956526,84
84,1.9594720808827146,1.8594820261001588,0.2333386479591837,0.296484375,0.8428028613956526,85
85,1.9557238026541106,1.8548321008682251,0.23248565052540934,0.29755859375,0.8428028613956526,86
86,1.9590950869784063,1.8528763502836227,0.22942841197459066,0.29921875,0.8428028613956526,87
87,1.9587108036693262,1.8539816081523894,0.23108657525510204,0.2986328125,0.8428028613956526,88
88,1.9614699829597861,1.8541292190551757,0.22659040181612483,0.2984375,0.8428028613956526,89
89,1.9585760795340246,1.854384535551071,0.23146125636234574,0.29931640625,0.8428028613956526,90
90,1.956103641767891,1.8572361201047898,0.23317123721448743,0.29775390625,0.8428028613956526,91
91,1.9565101570012617,1.8548750698566436,0.23189174106382593,0.2978515625,0.8428028613956526,92
92,1.9543336733263366,1.852960503101349,0.2317841198979592,0.2970703125,0.8428028613956526,93
93,1.9590959980779765,1.8541976720094682,0.2314931441630636,0.2982421875,0.8428028613956526,94
94,1.9583828388428202,1.8556579291820525,0.23282445792336853,0.29873046875,0.8428028613956526,95
95,1.9565872914937077,1.852604839205742,0.23321109690836497,0.298828125,0.8428028613956526,96
96,1.95667061513784,1.8538139909505844,0.23174027421948862,0.29912109375,0.8428028613956526,97
97,1.9558733482750095,1.8581389605998992,0.23378109057642976,0.2970703125,0.8428028613956526,98
98,1.9541738915200135,1.8544043242931365,0.23290816329571665,0.2974609375,0.8428028613956526,99
99,1.9536513169201053,1.8538193434476853,0.23197146048959422,0.29677734375,0.8428028613956526,100
100,1.9574318582914314,1.8537634670734406,0.2330277423773493,0.29404296875,0.8428016052957173,101
101,1.9525704389932204,1.8477860510349273,0.2344228316630636,0.29599609375,0.8428016052957173,102
102,1.9590876266664388,1.8516182154417038,0.23099489798959422,0.2953125,0.8428009772457496,103
103,1.9546465587859252,1.8506282836198806,0.23433514030612246,0.29697265625,0.8428009772457496,104
104,1.9572648199237124,1.848872396349907,0.2302295918367347,0.29599609375,0.8428009772457496,105
105,1.9524807498163106,1.8505987495183944,0.23580197701040578,0.2974609375,0.8428009772457496,106
106,1.950816524880273,1.8448852360248567,0.233035714270509,0.294921875,0.8428009772457496,107
107,1.9598407538569704,1.847985503077507,0.22896603958643214,0.2962890625,0.8428009772457496,108
108,1.9602226523720487,1.8467477679252624,0.2320790816174478,0.309765625,0.8427984650458791,109
109,1.9552998323829807,1.8502949804067612,0.23195950253581515,0.30419921875,0.8427978369959114,110
110,1.9535133911638844,1.8445132791996002,0.23319515304601923,0.3033203125,0.8427978369959114,111
111,1.9512571035599222,1.843689215183258,0.23659119907082343,0.30146484375,0.8427978369959114,112
112,1.9492362622095614,1.8291126549243928,0.23288823344877788,0.303515625,0.8427972089459438,113
113,1.9522480368614197,1.8271693110466003,0.230038265336533,0.29990234375,0.8427946967460731,114
114,1.9421423509412883,1.8089354008436203,0.23249760840316208,0.30439453125,0.8427934406461378,115
115,1.9337709515678638,1.7944325655698776,0.23920599492836972,0.31142578125,0.84278213574672,116
116,1.926685024889148,1.7893214583396913,0.23991948350959894,0.31435546875,0.8427796235468494,117
117,1.920055873539983,1.7911406248807906,0.24151785717326768,0.31396484375,0.8427789954968817,118
118,1.9285462699374374,1.7900087922811507,0.24030213651000237,0.3076171875,0.8427771113469787,119
119,1.9305185432336769,1.795959210395813,0.23887515942357024,0.32041015625,0.8427714588972699,120
120,1.9281797865215613,1.7846016317605973,0.23946109703000712,0.31748046875,0.8427702027973346,121
121,1.9372004890928463,1.7895416736602783,0.24266581632653061,0.31884765625,0.8427513612983049,122
122,1.9313036702117141,1.7780960261821748,0.24363839284193758,0.3150390625,0.8427287514994694,123
123,1.913727619210068,1.770089927315712,0.24799505742836972,0.33232421875,0.8427262392995987,124
124,1.9110867502738018,1.7693501710891724,0.243530771714084,0.32763671875,0.8427262392995987,125
125,1.913612468510258,1.7701891630887985,0.24469866071428573,0.32333984375,0.8427262392995987,126
126,1.9151963615904048,1.7712669312953948,0.24948182397959184,0.32001953125,0.842725611249631,127
127,1.917717077902385,1.7750743925571442,0.24422831635694114,0.3154296875,0.8427249831996634,128
128,1.922945187408097,1.7717334091663361,0.2437380421526578,0.32392578125,0.8427224709997927,129
129,1.9169384514798924,1.7671189576387405,0.2470384247753085,0.32490234375,0.8427218429498251,130
130,1.9131519034200786,1.7674220085144043,0.24502152424989915,0.31884765625,0.8427205868498898,131
131,1.9157329420654141,1.7722070127725602,0.24642857141336616,0.3171875,0.8427199587999221,132
132,1.9203498722339163,1.7661413848400116,0.24408482151980304,0.321484375,0.8427180746500191,133
133,1.9218898585864477,1.7844120681285858,0.24530452809163503,0.31875,0.8427155624501486,134
134,1.9203609678210045,1.7659723311662674,0.24163743625490033,0.3189453125,0.842711166100375,135
135,1.9261970410541611,1.766358458995819,0.2446348852649027,0.31904296875,0.842711166100375,136
136,1.9187079211887048,1.7669862926006317,0.24760841836734693,0.32646484375,0.8427105380504073,137
137,1.9149179026788594,1.7668223202228546,0.2435387436072437,0.32294921875,0.842709281950472,138
138,1.9157594113933796,1.7696378380060196,0.2457549426020408,0.323828125,0.8427080258505367,139
139,1.9113412858272085,1.7745250374078751,0.24512515946918603,0.323828125,0.842703629500763,140
140,1.9145932763206714,1.768554973602295,0.24619738529531324,0.32060546875,0.8427030014507955,141
141,1.9111066527512608,1.7661052525043488,0.24330755748919078,0.32109375,0.8427017453508601,142
142,1.9127948351052342,1.7720038026571274,0.2444276148263289,0.32412109375,0.8427017453508601,143
143,1.911057992249119,1.7692307204008102,0.24595025508683555,0.32333984375,0.8427011173008925,144
