,loss,test_accuracy,density,epoch
0,1.6056653999001778,0.53314096,0.1809418237314961,1
1,1.2281194152429586,0.6232086,0.1521928364620689,2
2,1.1095481805331873,0.64789015,0.1376139125628835,3
3,1.0347041913005701,0.66092753,0.1252959685472576,4
4,0.9945445126279846,0.6825239,0.11589029223164996,5
5,0.9581015257121962,0.6776473,0.10804594813563367,6
6,0.9381896200997141,0.69655657,0.10122344133699276,7
7,0.9201091410558851,0.70421976,0.09553079643016399,8
8,0.9063444738955144,0.7094944,0.09044798804192862,9
9,0.8916975998360178,0.70999205,0.08571751568554795,10
10,0.8797356780532681,0.7084992,0.0816207457465316,11
11,0.8741799332296757,0.7158639,0.07822864787122463,12
12,0.8665627598610071,0.7182524,0.07477060474931385,13
13,0.858467080937627,0.73009557,0.07139358007323063,14
14,0.8555223730290332,0.7200438,0.06825207413501819,15
15,0.8441382896564805,0.72850317,0.06550372747655804,16
16,0.8397049541439852,0.7241242,0.06288664326133787,17
17,0.8476712232660455,0.72750795,0.06035434579175119,18
18,0.8364013765778993,0.71845144,0.05793572536631014,19
19,0.8398656759725507,0.7272094,0.05589644712133297,20
20,0.8337528931210413,0.7232285,0.0533415398529107,21
21,0.8270094705283489,0.72173566,0.051371347104375624,22
22,0.8214312398144047,0.7337779,0.049275544362309465,23
23,0.8214157403582503,0.7388535,0.04731100406348329,24
24,0.8188856978855474,0.7262142,0.04534143936491587,25
25,0.8142245908070098,0.7303941,0.04361869830363704,26
26,0.8172363009294281,0.7328822,0.04200460988676259,27
27,0.8129766214534145,0.7236266,0.04050419851403378,28
28,0.8101453035307662,0.73318076,0.039037701839558354,29
29,0.8143207529926544,0.73596734,0.03743303417219874,30
30,0.8085632484282375,0.73099124,0.035847208003868786,31
31,0.8019285650204515,0.7345741,0.03439515647864944,32
32,0.803618066070025,0.7307922,0.03308567229608788,33
33,0.8014273376339842,0.7339769,0.03184841385980668,34
34,0.8013037209925444,0.7306927,0.030479264930317856,35
35,0.8032215054306533,0.7310908,0.02946936058232793,36
36,0.7969476920945565,0.7295979,0.028340754790451127,37
37,0.7990711659497922,0.73218554,0.02732017359301106,38
38,0.7995180806616689,0.73676354,0.026824014118563274,39
39,0.7953675201024546,0.7347731,0.026378726691495574,40
40,0.7943416477926551,0.74084395,0.02603078700941447,41
41,0.7902782176004346,0.7314889,0.025628835030114996,42
42,0.791557067419257,0.7276075,0.025273358748422025,43
43,0.7928934474963971,0.7382564,0.024909717817149533,44
44,0.790585159950549,0.7347731,0.024554869585424216,45
45,0.7938729028415192,0.738754,0.02424838120120837,46
46,0.7938033742139406,0.73328024,0.023948173316669073,47
47,0.788133821943227,0.736465,0.023651105681968057,48
48,0.7887140739223232,0.7423368,0.023355922197170007,49
49,0.7896168531130647,0.74004775,0.02311537905955798,50
50,0.7890344413040239,0.7378583,0.022830244374242414,51
51,0.7893640090666159,0.7376593,0.022587189036759766,52
52,0.785060861836309,0.7337779,0.02236360324827443,53
53,0.7864897899386828,0.7396497,0.022134993060047858,54
54,0.7895320913066035,0.7384554,0.021937785370204053,55
55,0.7881930845091715,0.7384554,0.021726132531104173,56
56,0.7849207251806698,0.7388535,0.021538345590775203,57
57,0.7811729853491649,0.7414411,0.02134930255051092,58
58,0.7810183332475555,0.7388535,0.021135765561508073,59
59,0.7756910007018263,0.74084395,0.020959283520596898,60
60,0.7887852293298677,0.736465,0.02079975882881242,61
61,0.7775320063161728,0.73357886,0.020624532887836555,62
62,0.7805682394815527,0.74313295,0.02046312404614911,63
63,0.7817247500047659,0.7468153,0.0203054835042676,64
64,0.779401065748366,0.7353702,0.020177361310865893,65
